INFOS GENERALES;;;;;;;;;;;;;;LOCALISATION;;;;;BIBLIOGRAPHIE;;;;METHODOLOGIE;;;;;TOPOGRAPHIE;;;;;PARAMETRES ABIOTIQUES;;;;;;;;;DESCRIPTION DE LA VEGETATION;;;;;;;;;;;;;;;;;;;DESCRIPTION DE LA HAUTEUR;;;;;;;;;TYPOLOGIE;;;;;;;;;;;;;;;;;;COMMENTAIRES;;
PROJECT;NAME_RELEVE;REPETITION;COMPLETE;DATE_S;AUTHOR;PROTOCOL;COVERSCALE;LOCA_METHOD;PRECISION;DEG_LONG;DEG_LAT;ALTITUDE;REF_GEO;DEPARTMENT;COUNTY;LOCALITY;NAT_REGION;;REFERENCE;TABLE_NR;NR_IN_TAB;;SURF_AREA;SAMPLING;MOSS_IDENT;LICH_IDENT;;EXPOSURE;SLOPE;GEOL_SUBST;PEDOLOGY;;MANAGEMENT;LIGHTING;SOIL_PH;HYDRO;NUTRIENT;TEMPERATUR;CLIMATE;SALINITY;;COV_TOTAL;COV_TREES;COV_TREE40;COV_TREE20;COV_TREE10;COV_TREE6;COV_SHRUBS;COV_HERBS;COV_EMERGE;COV_FLOATG;COV_FLOOD;COV_MOSSES;COV_LICHEN;COV_ALGAE;COV_LITTER;COV_WATER;COV_ROCK;BRYO_LICH;;TREE_HIGH;TREE_LOW;SHRUB_HIGH;SHRUB_LOW;HERB_HIGH;HERB_LOW;HERB_MAX;CRYPT_HEIG;;ORIGIN_ALLI;ORIGIN_ASS;ORIGIN_SUB;REL_TYPE;PVF1;PVF2_ASS;PVF2_SUB;REVIEW_ASS;REVIEW_SUB;REV_SOURCE;REV_NAME;CLC;CATMINAT;N_2000;CAH_HAB;EUNIS;CORINE;;COMMENTS;OTHERINFO;
BD Orsay;T0084_2;;Oui;19680101;ROYER J.M.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.41704607009888;45.0657615661621;;WGS84;;;Versant nord du Galibier;;;Etude phytosociologique de l'étage alpin sur le versant nord du Galiblier.- Bull. Sci. Bourgogne, XXV: 105-123.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.-Bl. 1925;Festucetum halleri;;;;;;;;;;;;;;;;;;;
BD Orsay;T0084_3;;Oui;19680101;ROYER J.M.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.41704607009888;45.0657615661621;;WGS84;;;Versant nord du Galibier;;;Etude phytosociologique de l'étage alpin sur le versant nord du Galiblier.- Bull. Sci. Bourgogne, XXV: 105-123.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.-Bl. 1925;Festucetum halleri;;;;;;;;;;;;;;;;;;;
BD Orsay;T0084_4;;Oui;19680101;ROYER J.M.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.41704607009888;45.0657615661621;;WGS84;;;Versant nord du Galibier;;;Etude phytosociologique de l'étage alpin sur le versant nord du Galiblier.- Bull. Sci. Bourgogne, XXV: 105-123.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.-Bl. 1925;Festucetum halleri;;;;;;;;;;;;;;;;;;;
BD Orsay;T0084_5;;Oui;19680101;ROYER J.M.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.41704607009888;45.0657615661621;;WGS84;;;Versant nord du Galibier;;;Etude phytosociologique de l'étage alpin sur le versant nord du Galiblier.- Bull. Sci. Bourgogne, XXV: 105-123.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.-Bl. 1925;Festucetum halleri;;;;;;;;;;;;;;;;;;;
BD Orsay;T0085_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806053161621;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quercion pubescenti-petraeae Br.-Bl. 1931;Querco-Aceretum opali B.-B.;;;;;;;;;;;;;;;;;;;
BD Orsay;T0086_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quercion pubescenti-petraeae Br.-Bl. 1931;Querco-Aceretum opali B.-B.;;;;;;;;;;;;;;;;;;;
BD Orsay;T0087_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fagion (Luquet 1926) Tx.& Diemont 1936;Fagetum gallicum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0088_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Antirrhinion asarinae;Ass. à Antirhhinum asarinae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0089_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Adenostylion alliariae Br.Bl. 1925;Adenostylion;;;;;;;;;;;;;;;;;;;
BD Orsay;T0090_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fagion ?;Deschampsio-Fagetum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0091_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fagion (Luquet 1926) Tx.& Diemont 1936;Fagetum gallicum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0092_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Juniperion nanae Br.-Bl.1939;Calluna, Genista purgans;;;;;;;;;;;;;;;;;;;
BD Orsay;T0093_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Juniperion nanae Br.-Bl.1939;Calluna, Genista sur éboulis;;;;;;;;;;;;;;;;;;;
BD Orsay;T0094_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion fuscae W.Koch  1926 em. Nordhagen;Caricion fuscae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0094_2;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;9;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion fuscae W.Koch  1926 em. Nordhagen;Caricion fuscae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0095_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion canescenti-fuscae (W.Koch 1926) Nordhagen 1936;Juncetum acutiflori;;;;;;;;;;;;;;;;;;;
BD Orsay;T0096_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cardamino-Montion Br.-Bl. 1926;Montietum rivularis;;;;;;;;;;;;;;;;;;;
BD Orsay;T0097_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sphagnion fusci Br.-Bl. 1920;Sphagnetum magellanici;;;;;;;;;;;;;;;;;;;
BD Orsay;T0098_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nardo-Galion hercyni Preising.1949;Aulacomnio-Juncetum squarrosi;;;;;;;;;;;;;;;;;;;
BD Orsay;T0099_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;11;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nardion Br.-Bl. 1926;Nardetum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0100_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;11;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Triseto-Polygonion bistorti Br.-Bl. & Tx. 1943;Centaureo-Meetum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0101_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nardion Br.-Bl. 1926;Nardetum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0102_1;;Oui;19530101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.63372802734375;44.2806091308594;;WGS84;;;Cévennes;;;Essai sur la végétation du Mont Lozère comparée à celle de l'Aigoual.- SIGMA N° 127.;13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nardion Br.-Bl. 1926;Nardo strictae-Festucetum ovinae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0103_1;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.23759460449219;44.0778732299805;;WGS84;;;Alpes-de-Haute-Provence;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;16;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thlaspion rotundifolii Br.-Bl. 1926;Thlaspietum rotundifolii;;;;;;;;;;;;;;;;;;;
BD Orsay;T0104_1;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.41704559326172;45.0657615661621;;WGS84;;;Galibier;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nardion Br.-Bl. 1926;Alopecuro-Caricetum foetidae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0105_1;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.81666707992554;44.7333335876465;;WGS84;;;Queyras;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cratoneurion commutati Koch 1928;Cratoneuro-Arabidetum bellidifoliae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0106_1;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;I;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion davallianae Klika 1934;Caricetum davallianae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0106_2;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;I;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion davallianae Klika 1934;Caricetum davallianae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0106_3;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;I;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion davallianae Klika 1934;Caricetum davallianae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0106_4;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;I;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion davallianae Klika 1934;Caricetum davallianae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0106_5;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;I;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion davallianae Klika 1934;Caricetum davallianae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0107_1;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.41704559326172;45.0461158752441;;WGS84;;;Lautaret;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Seslerion variae Br.-Bl.(1925) 1926;Festuco-Trifolietum thalii;;;;;;;;;;;;;;;;;;;
BD Orsay;T0108_1;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.40773105621338;45.0640983581542;;WGS84;;;Galibier;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oxytropo-Elynion Br.-Bl. 1948;Elynetum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0109_1;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.40773105621338;45.0640983581542;;WGS84;;;Galibier;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oxytropo-Elynion Br.-Bl. 1948;Elynetum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_1;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_2;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_3;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_4;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_5;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_6;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_7;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_8;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0110_9;;Oui;19540101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;La végétation alpine et nivale des Alpes françaises.- SIGMA N° 125.;III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion curvulae Br.Bl. 1925;Curvuletum elynetosum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0111_1;;Oui;19670101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;Une association boréo-arctique nouvelle pour les Alpes françaises.- SIGMA N° 175.;I;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion bicoloris-atrofuscae Nordhagen 1936;Kobresietum simpliciusculae;;;;;;;;;;;;;;;;;;;
BD Orsay;T0111_2;;Oui;19670101;BRAUN-BLANQUET J.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;6.74835205078125;45.3810882568359;;WGS84;;;Alpes francaises;;;Une association boréo-arctique nouvelle pour les Alpes françaises.- SIGMA N° 175.;I;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caricion bicoloris-atrofuscae Nordhagen 1936;Kobresietum simpliciusculae;;;;;;;;;;;;;;;;;;;
