NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T1819_29;Nymphaea alba L.;;5;109750
T1819_29;Myriophyllum spicatum L.;;+;109150
T1819_3;Elodea canadensis Michx;;1;95980
T1819_3;Potamogeton lucens L.;;1;115270
T1819_3;Spirodela polyrrhiza;;+;124707
T1819_3;Potamogeton natans L.;;3;115280
T1819_3;Lemna minor L.;;+;105431
T1819_3;Callitriche stagnalis Scop.;;+;87484
T1819_3;Hydrocharis morsus Ranae;;+;103120
T1819_30;Nymphaea alba L.;;3;109750
T1819_30;Ceratophyllum demersum L.;;2;90208
T1819_30;Myriophyllum spicatum L.;;1;109150
T1819_31;Ceratophyllum demersum L.;;+;90208
T1819_31;Nymphaea alba L.;;2;109750
T1819_31;Myriophyllum spicatum L.;;+;109150
T1819_32;Ceratophyllum demersum L.;;2;90208
T1819_32;Nymphaea alba L.;;1;109750
T1819_32;Myriophyllum spicatum L.;;5;109150
T1819_32;Potamogeton crispus L.;;1;115245
T1819_32;Ranunculus circinatus Sibth.;;1;116979
T1819_33;Ceratophyllum demersum L.;;1;90208
T1819_33;Myriophyllum spicatum L.;;1;109150
T1819_33;Nymphaea alba L.;;4;109750
T1819_33;Scirpus lacustris L.;;1;121735
T1819_34;Ceratophyllum demersum L.;;1;90208
T1819_34;Sparganium simplex;;1;124418
T1819_34;Phragmites australis (Cav.) Trin. ex Steudel;;1;113260
T1819_34;Potamogeton lucens L.;;+;115270
T1819_34;Nymphaea alba L.;;5;109750
T1819_35;Nuphar luteum;;4;109732
T1819_36;Nuphar luteum;;5;109732
T1819_37;Rorippa amphibia (L.) Besser;;2;117933
T1819_37;Nuphar luteum;;5;109732
T1819_38;Sagittaria sagittifolia L.;;2;119860
T1819_38;Rorippa amphibia (L.) Besser;;1;117933
T1819_38;Sium erectum;;1;123949
T1819_38;Nuphar luteum;;3;109732
T1819_39;Myriophyllum spicatum L.;;4;109150
T1819_39;Nuphar luteum;;1;109732
T1819_39;Potamogeton crispus L.;;1;115245
T1819_39;Ranunculus circinatus Sibth.;;3;116979
T1819_39;Hottonia palustris L.;;+;103027
T1819_4;Ceratophyllum demersum L.;;4;90208
T1819_4;Potamogeton natans L.;;1;115280
T1819_40;Polygonum amphibium L.;;+;114641
T1819_40;Myriophyllum spicatum L.;;1;109150
T1819_40;Nuphar luteum;;5;109732
T1819_41;Ranunculus circinatus Sibth.;;+;116979
T1819_41;Nuphar luteum;;1;109732
T1819_41;Myriophyllum spicatum L.;;5;109150
T1819_42;Potamogeton trichoides Cham. & Schlecht.;;+;115326
T1819_42;Callitriche obtusangula Le Gall;;+;87476
T1819_42;Potamogeton mucronatus;;2;115279
T1819_42;Potamogeton natans L.;;1;115280
T1819_42;Potamogeton pusillus L.;;1;115305
T1819_42;Hydrocharis morsus Ranae;;+;103120
T1819_42;Nuphar luteum;;2;109732
T1819_42;Sagittaria sagittifolia L.;;1;119860
T1819_42;Potamogeton crispus L.;;1;115245
T1819_42;Sparganium simplex;;1;124418
T1819_42;Elodea canadensis Michx;;1;95980
T1819_42;Ceratophyllum demersum L.;;3;90208
T1819_42;Lemna minor L.;;+;105431
T1819_42;Ranunculus circinatus Sibth.;;2;116979
T1819_43;Myriophyllum spicatum L.;;3;109150
T1819_43;Ceratophyllum demersum L.;;2;90208
T1819_43;Hottonia palustris L.;;+;103027
T1819_43;Scirpus lacustris L.;;1;121735
T1819_43;Sparganium simplex;;1;124418
T1819_43;Nuphar luteum;;5;109732
T1819_44;Hottonia palustris L.;;+;103027
T1819_44;Sparganium simplex;;1;124418
T1819_44;Ceratophyllum demersum L.;;1;90208
T1819_44;Nuphar luteum;;5;109732
T1819_44;Sagittaria sagittifolia L.;;+;119860
T1819_45;Callitriche obtusangula Le Gall;;1;87476
T1819_45;Scirpus lacustris L.;;+;121735
T1819_45;Potamogeton obtusifolius Mert. & Koch;;1;115286
T1819_45;Ranunculus circinatus Sibth.;;+;116979
T1819_45;Hottonia palustris L.;;1;103027
T1819_45;Myriophyllum spicatum L.;;3;109150
T1819_45;Ceratophyllum demersum L.;;1;90208
T1819_45;Sagittaria sagittifolia L.;;2;119860
T1819_45;Nuphar luteum;;2;109732
T1819_45;Elodea canadensis Michx;;1;95980
T1819_45;Potamogeton crispus L.;;+;115245
T1819_46;Nuphar luteum;;5;109732
T1819_46;Ranunculus circinatus Sibth.;;+;116979
T1819_46;Ceratophyllum demersum L.;;2;90208
T1819_46;Potamogeton natans L.;;+;115280
T1819_46;Hydrocharis morsus Ranae;;1;103120
T1819_47;Elodea canadensis Michx;;2;95980
T1819_47;Carex acutiformis Ehrh.;;1;88318
T1819_47;Scirpus lacustris L.;;+;121735
T1819_47;Callitriche stagnalis Scop.;;+;87484
T1819_47;Nuphar luteum;;3;109732
T1819_47;Ceratophyllum demersum L.;;+;90208
T1819_47;Potamogeton perfoliatus L.;;+;115296
T1819_47;Potamogeton lucens L.;;1;115270
T1819_47;Potamogeton natans L.;;1;115280
T1819_47;Hydrocharis morsus Ranae;;+;103120
T1819_48;Nuphar luteum;;5;109732
T1819_48;Myriophyllum spicatum L.;;2;109150
T1819_48;Ceratophyllum demersum L.;;+;90208
T1819_49;Elodea canadensis Michx;;1;95980
T1819_49;Lemna minor L.;;+;105431
T1819_49;Lemna trisulca L.;;1;105441
T1819_49;Myriophyllum spicatum L.;;+;109150
T1819_49;Ceratophyllum demersum L.;;4;90208
T1819_49;Nuphar luteum;;4;109732
T1819_49;Potamogeton lucens L.;;2;115270
T1819_5;Potamogeton natans L.;;4;115280
T1819_5;Hydrocharis morsus Ranae;;+;103120
T1819_5;Sagittaria sagittifolia L.;;2;119860
T1819_5;Potamogeton perfoliatus L.;;+;115296
T1819_5;Ceratophyllum demersum L.;;1;90208
T1819_5;Elodea canadensis Michx;;+;95980
T1819_5;Sparganium simplex;;+;124418
T1819_50;Myriophyllum spicatum L.;;2;109150
T1819_50;Potamogeton perfoliatus L.;;+;115296
T1819_50;Nuphar luteum;;4;109732
T1819_50;Potamogeton lucens L.;;2;115270
T1819_50;Ceratophyllum demersum L.;;+;90208
T1819_50;Ranunculus circinatus Sibth.;;+;116979
T1819_50;Sagittaria sagittifolia L.;;2;119860
T1819_50;Scirpus lacustris L.;;1;121735
T1819_51;Sagittaria sagittifolia L.;;1;119860
T1819_51;Potamogeton crispus L.;;+;115245
T1819_51;Ranunculus circinatus Sibth.;;1;116979
T1819_51;Veronica anagallis;;+;128792
T1819_51;Nuphar luteum;;4;109732
T1819_51;Callitriche obtusangula Le Gall;;1;87476
T1819_51;Ceratophyllum demersum L.;;2;90208
T1819_51;Sparganium ramosum;;1;124417
T1819_51;Myriophyllum spicatum L.;;3;109150
T1819_51;Nasturtium officinale R. Br.;;+;773798
T1819_52;Nuphar luteum;;1;109732
T1819_52;Ceratophyllum demersum L.;;5;90208
T1819_52;Ranunculus circinatus Sibth.;;+;116979
T1819_53;Nuphar luteum;;5;109732
T1819_53;Ceratophyllum demersum L.;;1;90208
T1819_54;Ceratophyllum demersum L.;;2;90208
T1819_54;Nuphar luteum;;5;109732
T1819_54;Ranunculus circinatus Sibth.;;+;116979
T1819_55;Nuphar luteum;;5;109732
T1819_55;Ceratophyllum demersum L.;;2;90208
T1819_55;Ranunculus circinatus Sibth.;;+;116979
T1819_55;Elodea canadensis Michx;;+;95980
T1819_56;Nuphar luteum;;5;109732
T1819_56;Ceratophyllum demersum L.;;1;90208
T1819_56;Ranunculus circinatus Sibth.;;2;116979
T1819_56;Elodea canadensis Michx;;+;95980
T1819_57;Elodea canadensis Michx;;+;95980
T1819_57;Potamogeton crispus L.;;1;115245
T1819_57;Ceratophyllum demersum L.;;4;90208
T1819_57;Nuphar luteum;;5;109732
T1819_58;Rorippa amphibia (L.) Besser;;+;117933
T1819_58;Nuphar luteum;;1;109732
T1819_58;Ceratophyllum demersum L.;;5;90208
T1819_58;Veronica catenata Pennell;;+;128829
T1819_58;Callitriche stagnalis Scop.;;+;87484
T1819_58;Rumex hydrolapathum Hudson;;+;771868
T1819_59;Nuphar luteum;;5;109732
T1819_59;Ceratophyllum demersum L.;;2;90208
T1819_59;Zannichellia palustris L.;;+;130599
T1819_59;Elodea canadensis Michx;;+;95980
T1819_59;Ranunculus circinatus Sibth.;;1;116979
T1819_6;Myriophyllum spicatum L.;;5;109150
T1819_60;Elodea canadensis Michx;;+;95980
T1819_60;Potamogeton pectinatus L.;;+;115295
T1819_60;Ceratophyllum demersum L.;;4;90208
T1819_60;Ranunculus circinatus Sibth.;;3;116979
T1819_60;Butomus umbellatus L.;;1;87136
T1819_60;Nuphar luteum;;+;109732
T1819_60;Sparganium ramosum;;1;124417
T1819_61;Lemna minor L.;;+;105431
T1819_61;Sparganium ramosum;;1;124417
T1819_61;Ranunculus circinatus Sibth.;;3;116979
T1819_61;Nuphar luteum;;5;109732
T1819_61;Butomus umbellatus L.;;+;87136
T1819_61;Potamogeton pectinatus L.;;+;115295
T1819_61;Scirpus lacustris L.;;1;121735
T1819_61;Elodea canadensis Michx;;1;95980
T1819_61;Ceratophyllum demersum L.;;2;90208
T1819_61;Sagittaria sagittifolia L.;;+;119860
T1819_61;Alisma plantago-aquatica L.;;+;81272
T1819_61;Potamogeton crispus L.;;1;115245
T1819_62;Spirodela polyrrhiza;;+;124707
T1819_62;Sagittaria sagittifolia L.;;+;119860
T1819_62;Callitriche stagnalis Scop.;;+;87484
T1819_62;Elodea canadensis Michx;;+;95980
T1819_62;Ceratophyllum demersum L.;;3;90208
T1819_62;Lemna minor L.;;+;105431
T1819_62;Ranunculus circinatus Sibth.;;1;116979
T1819_62;Hydrocharis morsus Ranae;;+;103120
T1819_62;Nuphar luteum;;5;109732
T1819_63;Elodea canadensis Michx;;+;95980
T1819_63;Potamogeton crispus L.;;+;115245
T1819_63;Ceratophyllum demersum L.;;3;90208
T1819_63;Hydrocharis morsus Ranae;;1;103120
T1819_63;Nuphar luteum;;5;109732
T1819_63;Ranunculus circinatus Sibth.;;1;116979
T1819_63;Lemna minor L.;;+;105431
T1819_64;Nuphar luteum;;1;109732
T1819_64;Nymphaea alba L.;;5;109750
T1819_65;Hottonia palustris L.;;1;103027
T1819_65;Callitriche obtusangula Le Gall;;+;87476
T1819_65;Potamogeton natans L.;;+;115280
T1819_65;Nuphar luteum;;+;109732
T1819_65;Ranunculus circinatus Sibth.;;4;116979
T1819_65;Myriophyllum spicatum L.;;2;109150
T1819_65;Nymphaea alba L.;;1;109750
T1819_65;Nasturtium officinale R. Br.;;+;773798
T1819_65;Potamogeton lucens L.;;+;115270
T1819_65;Scirpus lacustris L.;;+;121735
T1819_65;Polygonum amphibium L.;;+;114641
T1819_65;Elodea canadensis Michx;;+;95980
T1819_66;Potamogeton natans L.;;+;115280
T1819_66;Nuphar luteum;;5;109732
T1819_66;Nymphaea alba L.;;1;109750
T1819_67;Nymphaea alba L.;;4;109750
T1819_67;Polygonum amphibium L.;;2;114641
T1819_67;Nuphar luteum;;1;109732
T1819_67;Myriophyllum spicatum L.;;2;109150
T1819_68;Scirpus lacustris L.;;1;121735
T1819_68;Nuphar luteum;;5;109732
T1819_68;Polygonum amphibium L.;;+;114641
T1819_68;Nymphaea alba L.;;+;109750
T1819_68;Myriophyllum spicatum L.;;2;109150
T1819_69;Nymphaea alba L.;;2;109750
T1819_69;Myriophyllum spicatum L.;;5;109150
T1819_69;Nuphar luteum;;+;109732
T1819_7;Naias major;;+;109212
T1819_7;Potamogeton crispus L.;;+;115245
T1819_7;Myriophyllum spicatum L.;;4;109150
T1819_70;Nymphaea alba L.;;4;109750
T1819_70;Myriophyllum spicatum L.;;1;109150
T1819_70;Ranunculus circinatus Sibth.;;+;116979
T1819_70;Scirpus lacustris L.;;1;121735
T1819_70;Nuphar luteum;;3;109732
T1819_71;Nymphaea alba L.;;4;109750
T1819_71;Ceratophyllum demersum L.;;+;90208
T1819_71;Ranunculus circinatus Sibth.;;3;116979
T1819_71;Myriophyllum spicatum L.;;2;109150
T1819_71;Nuphar luteum;;2;109732
T1819_71;Hottonia palustris L.;;1;103027
T1819_71;Scirpus lacustris L.;;1;121735
T1819_72;Nymphaea alba L.;;2;109750
T1819_72;Scirpus lacustris L.;;1;121735
T1819_72;Ceratophyllum demersum L.;;4;90208
T1819_72;Polygonum amphibium L.;;2;114641
T1819_72;Nuphar luteum;;1;109732
T1819_73;Nuphar luteum;;4;109732
T1819_73;Ceratophyllum demersum L.;;4;90208
T1819_73;Lemna trisulca L.;;+;105441
T1819_73;Lemna minor L.;;+;105431
T1819_73;Spirodela polyrrhiza;;+;124707
T1819_73;Nymphaea alba L.;;1;109750
T1819_73;Potamogeton natans L.;;+;115280
T1819_73;Hydrocharis morsus Ranae;;1;103120
T1819_74;Lemna trisulca L.;;+;105441
T1819_74;Spirodela polyrrhiza;;+;124707
T1819_74;Ranunculus circinatus Sibth.;;+;116979
T1819_74;Ceratophyllum demersum L.;;1;90208
T1819_74;Hydrocharis morsus Ranae;;1;103120
T1819_74;Nuphar luteum;;2;109732
T1819_74;Potamogeton crispus L.;;1;115245
T1819_74;Scirpus lacustris L.;;1;121735
T1819_74;Potamogeton natans L.;;1;115280
T1819_74;Nymphaea alba L.;;4;109750
T1819_74;Potamogeton lucens L.;;+;115270
T1819_75;Ranunculus circinatus Sibth.;;2;116979
T1819_75;Nymphaea alba L.;;1;109750
T1819_75;Potamogeton crispus L.;;1;115245
T1819_75;Callitriche stagnalis Scop.;;+;87484
T1819_75;Elodea canadensis Michx;;+;95980
T1819_75;Nuphar luteum;;4;109732
T1819_75;Myriophyllum spicatum L.;;1;109150
T1819_75;Potamogeton lucens L.;;2;115270
T1819_75;Ceratophyllum demersum L.;;+;90208
T1819_75;Potamogeton natans L.;;1;115280
T1819_76;Callitriche stagnalis Scop.;;1;87484
T1819_76;Callitriche obtusangula Le Gall;;+;87476
T1819_76;Myriophyllum spicatum L.;;5;109150
T1819_76;Nuphar luteum;;1;109732
T1819_76;Potamogeton natans L.;;+;115280
T1819_76;Ceratophyllum demersum L.;;1;90208
T1819_76;Ranunculus circinatus Sibth.;;2;116979
T1819_76;Elodea canadensis Michx;;+;95980
T1819_76;Nymphaea alba L.;;2;109750
T1819_76;Lemna minor L.;;+;105431
T1819_77;Nuphar luteum;;+;109732
T1819_77;Ceratophyllum demersum L.;;3;90208
T1819_77;Polygonum amphibium L.;;3;114641
T1819_77;Scirpus lacustris L.;;1;121735
T1819_77;Myriophyllum spicatum L.;;2;109150
T1819_77;Nymphaea alba L.;;3;109750
T1819_77;Ranunculus circinatus Sibth.;;1;116979
T1819_77;Sparganium simplex;;+;124418
T1819_78;Polygonum amphibium L.;;+;114641
T1819_78;Myriophyllum spicatum L.;;1;109150
T1819_78;Ceratophyllum demersum L.;;2;90208
T1819_78;Nymphaea alba L.;;3;109750
T1819_78;Scirpus lacustris L.;;1;121735
T1819_78;Potamogeton lucens L.;;+;115270
T1819_78;Nuphar luteum;;3;109732
T1819_78;Potamogeton crispus L.;;+;115245
T1819_78;Callitriche obtusangula Le Gall;;+;87476
T1819_79;Nitella gracilis;;+;627577
T1819_79;Ranunculus circinatus Sibth.;;3;116979
T1819_79;Potamogeton crispus L.;;1;115245
T1819_79;Nymphaea alba L.;;4;109750
T1819_79;Myriophyllum spicatum L.;;2;109150
T1819_79;Nuphar luteum;;2;109732
T1819_79;Ceratophyllum demersum L.;;1;90208
T1819_8;Elodea canadensis Michx;;1;95980
T1819_8;Potamogeton lucens L.;;+;115270
T1819_8;Ranunculus circinatus Sibth.;;1;116979
T1819_8;Potamogeton pusillus L.;;+;115305
